"ITTER107","Territorio","TIPO_DATO_OCC","Tipo aggregato","BRANCA_ATTIVITAREV2","Branca di attività (NACE Rev2)","POSIZPROF","Posizione nella professione","CORREZ","Correzione","T_BIS","Edizione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","C10T12","industrie alimentari, delle bevande e del tabacco","2","indipendenti","N","dati grezzi","2021M9","Set-2021","2019","2019",11.356,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","C22_23","fabbricazione di articoli in gomma e materie plastiche e altri prodotti della lavorazione di minerali non metalliferi","9","totale","N","dati grezzi","2021M9","Set-2021","2019","2019",6.369,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","G","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli","2","indipendenti","N","dati grezzi","2021M9","Set-2021","2019","2019",15.161,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","C13T15","industrie tessili, confezione di articoli di abbigliamento e di articoli in pelle e simili","2","indipendenti","N","dati grezzi","2021M9","Set-2021","2019","2019",12.555,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","C31T33","fabbricazione di mobili, altre industrie manifatturiere, riparazione e installazione di macchine e apparecchiature","9","totale","N","dati grezzi","2021M9","Set-2021","2019","2019",6.415,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","A","agricoltura, silvicoltura e pesca","9","totale","N","dati grezzi","2021M9","Set-2021","2019","2019",18.774,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","C19","fabbricazione di coke e prodotti derivanti dalla raffinazione del petrolio","2","indipendenti","N","dati grezzi","2021M9","Set-2021","2019","2019",0,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","BTF","attività estrattiva, attività manifatturiere, fornitura di energia elettrica, gas, vapore e aria condizionata, fornitura di acqua, reti fognarie, attività di trattamento dei rifiuti e risanamento, costruzioni","2","indipendenti","N","dati grezzi","2021M9","Set-2021","2019","2019",11.73,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","I","servizi di alloggio e di ristorazione","2","indipendenti","N","dati grezzi","2021M9","Set-2021","2019","2019",14.853,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","C16T18","industria del legno, della carta, editoria","2","indipendenti","N","dati grezzi","2021M9","Set-2021","2019","2019",11.395,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","C31T33","fabbricazione di mobili, altre industrie manifatturiere, riparazione e installazione di macchine e apparecchiature","2","indipendenti","N","dati grezzi","2021M9","Set-2021","2019","2019",6.985,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","T","attività di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze","1","dipendenti","N","dati grezzi","2021M9","Set-2021","2019","2019",58.708,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","RTU","attività artistiche, di intrattenimento e divertimento, riparazione di beni per la casa e altri servizi","2","indipendenti","N","dati grezzi","2021M9","Set-2021","2019","2019",27.61,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","LTN","attività immobiliari,attività professionali, scientifiche e tecniche, attività amministrative e di servizi di supporto","9","totale","N","dati grezzi","2021M9","Set-2021","2019","2019",8.3,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","I","servizi di alloggio e di ristorazione","9","totale","N","dati grezzi","2021M9","Set-2021","2019","2019",25.405,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","C28","fabbricazione di macchinari e apparecchiature n.c.a.","9","totale","N","dati grezzi","2021M9","Set-2021","2019","2019",3.293,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","C22_23","fabbricazione di articoli in gomma e materie plastiche e altri prodotti della lavorazione di minerali non metalliferi","1","dipendenti","N","dati grezzi","2021M9","Set-2021","2019","2019",6.684,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","GTI","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli, trasporto e magazzinaggio, servizi di alloggio e di ristorazione","9","totale","N","dati grezzi","2021M9","Set-2021","2019","2019",11.191,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","R_S","attività artistiche, di intrattenimento e divertimento, altre attività di servizi","2","indipendenti","N","dati grezzi","2021M9","Set-2021","2019","2019",27.61,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","H","trasporti e magazzinaggio","2","indipendenti","N","dati grezzi","2021M9","Set-2021","2019","2019",54.457,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","R_S","attività artistiche, di intrattenimento e divertimento, altre attività di servizi","9","totale","N","dati grezzi","2021M9","Set-2021","2019","2019",23.185,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","J","servizi di informazione e comunicazione","9","totale","N","dati grezzi","2021M9","Set-2021","2019","2019",8.166,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","C26","fabbricazione di computer e prodotti di elettronica e ottica","9","totale","N","dati grezzi","2021M9","Set-2021","2019","2019",4.744,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","C24_25","attività metallurgiche e fabbricazione di prodotti in metallo, esclusi macchinari e attrezzature","2","indipendenti","N","dati grezzi","2021M9","Set-2021","2019","2019",8.28,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","OTQ","amministrazione pubblica e difesa, assicurazione sociale obbligatoria, istruzione, sanità e assistenza sociale","2","indipendenti","N","dati grezzi","2021M9","Set-2021","2019","2019",15.829,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","H","trasporti e magazzinaggio","1","dipendenti","N","dati grezzi","2021M9","Set-2021","2019","2019",5.988,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","BTF","attività estrattiva, attività manifatturiere, fornitura di energia elettrica, gas, vapore e aria condizionata, fornitura di acqua, reti fognarie, attività di trattamento dei rifiuti e risanamento, costruzioni","1","dipendenti","N","dati grezzi","2021M9","Set-2021","2019","2019",7.912,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","C19","fabbricazione di coke e prodotti derivanti dalla raffinazione del petrolio","1","dipendenti","N","dati grezzi","2021M9","Set-2021","2019","2019",2.878,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","A","agricoltura, silvicoltura e pesca","2","indipendenti","N","dati grezzi","2021M9","Set-2021","2019","2019",8.661,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","J","servizi di informazione e comunicazione","1","dipendenti","N","dati grezzi","2021M9","Set-2021","2019","2019",4.474,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","BTF","attività estrattiva, attività manifatturiere, fornitura di energia elettrica, gas, vapore e aria condizionata, fornitura di acqua, reti fognarie, attività di trattamento dei rifiuti e risanamento, costruzioni","9","totale","N","dati grezzi","2021M9","Set-2021","2019","2019",8.609,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","RTU","attività artistiche, di intrattenimento e divertimento, riparazione di beni per la casa e altri servizi","1","dipendenti","N","dati grezzi","2021M9","Set-2021","2019","2019",50.433,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","LTN","attività immobiliari,attività professionali, scientifiche e tecniche, attività amministrative e di servizi di supporto","2","indipendenti","N","dati grezzi","2021M9","Set-2021","2019","2019",8.548,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","C16T18","industria del legno, della carta, editoria","9","totale","N","dati grezzi","2021M9","Set-2021","2019","2019",8.07,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","OTQ","amministrazione pubblica e difesa, assicurazione sociale obbligatoria, istruzione, sanità e assistenza sociale","9","totale","N","dati grezzi","2021M9","Set-2021","2019","2019",5.401,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","I","servizi di alloggio e di ristorazione","1","dipendenti","N","dati grezzi","2021M9","Set-2021","2019","2019",27.396,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","C29_30","fabbricazione di mezzi di trasporto","9","totale","N","dati grezzi","2021M9","Set-2021","2019","2019",5.826,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","G","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli","9","totale","N","dati grezzi","2021M9","Set-2021","2019","2019",9.862,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","C24_25","attività metallurgiche e fabbricazione di prodotti in metallo, esclusi macchinari e attrezzature","9","totale","N","dati grezzi","2021M9","Set-2021","2019","2019",6.112,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","RTU","attività artistiche, di intrattenimento e divertimento, riparazione di beni per la casa e altri servizi","9","totale","N","dati grezzi","2021M9","Set-2021","2019","2019",45.172,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","J","servizi di informazione e comunicazione","2","indipendenti","N","dati grezzi","2021M9","Set-2021","2019","2019",20.887,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","H","trasporti e magazzinaggio","9","totale","N","dati grezzi","2021M9","Set-2021","2019","2019",22.147,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","C16T18","industria del legno, della carta, editoria","2","indipendenti","N","dati grezzi","2021M9","Set-2021","2019","2019",11.386,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","RTU","attività artistiche, di intrattenimento e divertimento, riparazione di beni per la casa e altri servizi","2","indipendenti","N","dati grezzi","2021M9","Set-2021","2019","2019",28.358,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","G","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli","9","totale","N","dati grezzi","2021M9","Set-2021","2019","2019",11.03,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","C21","fabbricazione di prodotti farmaceutici di base e di preparati farmaceutici","2","indipendenti","N","dati grezzi","2021M9","Set-2021","2019","2019",0,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","A","agricoltura, silvicoltura e pesca","1","dipendenti","N","dati grezzi","2021M9","Set-2021","2019","2019",34.234,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","T","attività di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze","9","totale","N","dati grezzi","2021M9","Set-2021","2019","2019",58.808,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","K","attività finanziarie e assicurative","1","dipendenti","N","dati grezzi","2021M9","Set-2021","2019","2019",2.64,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","C10T12","industrie alimentari, delle bevande e del tabacco","1","dipendenti","N","dati grezzi","2021M9","Set-2021","2019","2019",8.26,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","C19","fabbricazione di coke e prodotti derivanti dalla raffinazione del petrolio","2","indipendenti","N","dati grezzi","2021M9","Set-2021","2019","2019",0,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","R_S","attività artistiche, di intrattenimento e divertimento, altre attività di servizi","1","dipendenti","N","dati grezzi","2021M9","Set-2021","2019","2019",21.186,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","T","attività di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze","1","dipendenti","N","dati grezzi","2021M9","Set-2021","2019","2019",58.808,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","LTN","attività immobiliari,attività professionali, scientifiche e tecniche, attività amministrative e di servizi di supporto","9","totale","N","dati grezzi","2021M9","Set-2021","2019","2019",8.212,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","C28","fabbricazione di macchinari e apparecchiature n.c.a.","9","totale","N","dati grezzi","2021M9","Set-2021","2019","2019",2.907,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","Q","sanità e assistenza sociale","9","totale","N","dati grezzi","2021M9","Set-2021","2019","2019",8.536,,
