Anno,Regione,Occupati,Area Geografica,DescrAtecoLiv1,Settore,Numero Incidenti,Percentage,PercentageOccupati
2019,Veneto,2153657,NordEst,Non determinato,Terziario,25766.0,2.0412043470063232,1.196383639548916
2019,Veneto,2153657,NordEst,Organizzazioni ed organismi extraterritoriali,Terziario,19.0,0.001505196095362887,0.000882220334992991
2019,Veneto,2153657,NordEst,Sanita' e assistenza sociale,Terziario,4842.0,0.3835873417761631,0.22482688747558224
2019,Veneto,2153657,NordEst,Servizi di informazione e comunicazione,Terziario,411.0,0.03255976816811297,0.019083818825374698
2019,Veneto,2153657,NordEst,Trasporto e magazzinaggio,Terziario,5129.0,0.40632372490085505,0.23815305779889742
2020,Abruzzo,475361,Sud,"Agricoltura, silvicoltura e pesca",Primario,23.0,0.0020501411031898413,0.00483842805783394
2020,Abruzzo,475361,Sud,Altre attivita' di servizi,Terziario,192.0,0.01711422138314998,0.04039035596104855
2020,Abruzzo,475361,Sud,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,181.0,0.01613371911640701,0.038076325150780146
2020,Abruzzo,475361,Sud,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,75.0,0.0066852427277929605,0.015777482797284588
2020,Abruzzo,475361,Sud,Attivita' dei servizi di alloggio e di ristorazione,Terziario,362.0,0.03226743823281402,0.07615265030156029
2020,Abruzzo,475361,Sud,Attivita' finanziarie e assicurative,Terziario,53.0,0.004724238194307026,0.011149421176747778
2020,Abruzzo,475361,Sud,Attivita' immobiliari,Terziario,8.0,0.0007130925576312491,0.0016829314983770227
2020,Abruzzo,475361,Sud,Attivita' manifatturiere,Secondario,1460.0,0.13013939176770298,0.30713499845380665
2020,Abruzzo,475361,Sud,"Attivita' professionali, scientifiche e tecniche",Terziario,62.0,0.005526467321642181,0.013042719112421927
2020,Abruzzo,475361,Sud,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,676.0,0.060256321119840556,0.14220771161285842
2020,Abruzzo,475361,Sud,Costruzioni,Secondario,919.0,0.08191650755788975,0.19332675587606052
2020,Abruzzo,475361,Sud,Estrazione di minerali da cave e miniere,Primario,8.0,0.0007130925576312491,0.0016829314983770227
2020,Abruzzo,475361,Sud,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,215.0,0.01916436248633982,0.045228784018882494
2020,Abruzzo,475361,Sud,"Fornitura di energia elettrica, gas, vapore e aria condizionata",Secondario,13.0,0.00115877540615078,0.0027347636848626625
2020,Abruzzo,475361,Sud,Istruzione,Terziario,16.0,0.0014261851152624983,0.0033658629967540455
2020,Abruzzo,475361,Sud,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,448.0,0.039933183227349955,0.09424416390911328
2020,Abruzzo,475361,Sud,Non determinato,Terziario,2865.0,0.25537627220169107,0.6026998428562713
2020,Abruzzo,475361,Sud,Sanita' e assistenza sociale,Terziario,2875.0,0.25626763789873014,0.6048035072292427
2020,Abruzzo,475361,Sud,Servizi di informazione e comunicazione,Terziario,56.0,0.004991647903418744,0.01178052048863916
2020,Abruzzo,475361,Sud,Trasporto e magazzinaggio,Terziario,642.0,0.05722567774990774,0.1350552527447561
2020,Basilicata,183695,Sud,"Agricoltura, silvicoltura e pesca",Primario,17.0,0.0015153216849664044,0.00925447072593157
2020,Basilicata,183695,Sud,Altre attivita' di servizi,Terziario,42.0,0.003743735927564058,0.022863986499360354
2020,Basilicata,183695,Sud,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,90.0,0.008022291273351552,0.04899425678434362
2020,Basilicata,183695,Sud,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,21.0,0.001871867963782029,0.011431993249680177
2020,Basilicata,183695,Sud,Attivita' dei servizi di alloggio e di ristorazione,Terziario,115.0,0.010250705515949206,0.0626037725577724
2020,Basilicata,183695,Sud,Attivita' finanziarie e assicurative,Terziario,12.0,0.0010696388364468737,0.006532567571245816
2020,Basilicata,183695,Sud,Attivita' immobiliari,Terziario,6.0,0.0005348194182234369,0.003266283785622908
2020,Basilicata,183695,Sud,Attivita' manifatturiere,Secondario,439.0,0.0391309541000148,0.2389830969814094
2020,Basilicata,183695,Sud,"Attivita' professionali, scientifiche e tecniche",Terziario,39.0,0.003476326218452339,0.0212308446065489
2020,Basilicata,183695,Sud,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,211.0,0.018807816207524194,0.11486431312773891
2020,Basilicata,183695,Sud,Costruzioni,Secondario,229.0,0.020412274462194506,0.12466316448460762
2020,Basilicata,183695,Sud,Estrazione di minerali da cave e miniere,Primario,9.0,0.0008022291273351553,0.004899425678434361
2020,Basilicata,183695,Sud,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,78.0,0.006952652436904678,0.0424616892130978
2020,Basilicata,183695,Sud,"Fornitura di energia elettrica, gas, vapore e aria condizionata",Secondario,10.0,0.0008913656970390614,0.005443806309371513
2020,Basilicata,183695,Sud,Istruzione,Terziario,4.0,0.00035654627881562457,0.0021775225237486047
2020,Basilicata,183695,Sud,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,114.0,0.0101615689462453,0.06205939192683524
2020,Basilicata,183695,Sud,Non determinato,Terziario,1457.0,0.12987198205859124,0.7931625792754294
2020,Basilicata,183695,Sud,Sanita' e assistenza sociale,Terziario,824.0,0.07344853343601866,0.4485696398922126
2020,Basilicata,183695,Sud,Servizi di informazione e comunicazione,Terziario,11.0,0.0009805022667429676,0.005988186940308664
2020,Basilicata,183695,Sud,Trasporto e magazzinaggio,Terziario,217.0,0.019342635625747635,0.11813059691336183
2020,Calabria,513834,Sud,"Agricoltura, silvicoltura e pesca",Primario,22.0,0.0019610045334859352,0.00428153839566864
2020,Calabria,513834,Sud,Altre attivita' di servizi,Terziario,78.0,0.006952652436904678,0.015179999766461543
2020,Calabria,513834,Sud,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,268.0,0.023888600680646844,0.05215692227450889
2020,Calabria,513834,Sud,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,77.0,0.006863515867200773,0.01498538438484024
2020,Calabria,513834,Sud,Attivita' dei servizi di alloggio e di ristorazione,Terziario,266.0,0.023710327541239033,0.051767691511266284
2020,Calabria,513834,Sud,Attivita' finanziarie e assicurative,Terziario,24.0,0.0021392776728937474,0.004670769158911244
2020,Calabria,513834,Sud,Attivita' immobiliari,Terziario,10.0,0.0008913656970390614,0.0019461538162130181
2020,Calabria,513834,Sud,Attivita' manifatturiere,Secondario,396.0,0.035298081602746834,0.07706769112203553
2020,Calabria,513834,Sud,"Attivita' professionali, scientifiche e tecniche",Terziario,46.0,0.004100282206379683,0.008952307554579883
2020,Calabria,513834,Sud,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,630.0,0.05615603891346087,0.12260769042142015
2020,Calabria,513834,Sud,Costruzioni,Secondario,520.0,0.0463510162460312,0.10119999844307695
2020,Calabria,513834,Sud,Estrazione di minerali da cave e miniere,Primario,12.0,0.0010696388364468737,0.002335384579455622
2020,Calabria,513834,Sud,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,223.0,0.01987745504397107,0.04339923010155031
2020,Calabria,513834,Sud,"Fornitura di energia elettrica, gas, vapore e aria condizionata",Secondario,12.0,0.0010696388364468737,0.002335384579455622
2020,Calabria,513834,Sud,Istruzione,Terziario,13.0,0.00115877540615078,0.0025299999610769236
2020,Calabria,513834,Sud,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,243.0,0.021660186438049192,0.04729153773397634
2020,Calabria,513834,Sud,Non determinato,Terziario,2142.0,0.19093053230576695,0.41686614743282846
2020,Calabria,513834,Sud,Sanita' e assistenza sociale,Terziario,1646.0,0.14671879373262953,0.3203369181486628
2020,Calabria,513834,Sud,Servizi di informazione e comunicazione,Terziario,27.0,0.0024066873820054657,0.005254615303775149
2020,Calabria,513834,Sud,Trasporto e magazzinaggio,Terziario,631.0,0.056245175483164774,0.12280230580304144
2020,Campania,1569819,Sud,"Agricoltura, silvicoltura e pesca",Primario,25.0,0.0022284142425976535,0.0015925402864916272
2020,Campania,1569819,Sud,Altre attivita' di servizi,Terziario,197.0,0.01755990423166951,0.012549217457554024
2020,Campania,1569819,Sud,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,667.0,0.0594540919925054,0.042488974843596615
2020,Campania,1569819,Sud,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,157.0,0.013994441443513264,0.01000115299916742
2020,Campania,1569819,Sud,Attivita' dei servizi di alloggio e di ristorazione,Terziario,538.0,0.047955474500701506,0.03427146696529982
2020,Campania,1569819,Sud,"Attivita' di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze",Terziario,2.0,0.00017827313940781229,0.00012740322291933018
2020,Campania,1569819,Sud,Attivita' finanziarie e assicurative,Terziario,105.0,0.009359339818910146,0.006688669203264834
2020,Campania,1569819,Sud,Attivita' immobiliari,Terziario,47.0,0.004189418776083588,0.0029939757386042596
2020,Campania,1569819,Sud,Attivita' manifatturiere,Secondario,1682.0,0.14992771024197013,0.1071461104751567
2020,Campania,1569819,Sud,"Attivita' professionali, scientifiche e tecniche",Terziario,146.0,0.013013939176770298,0.009300435273111104
2020,Campania,1569819,Sud,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,1259.0,0.11222294125721785,0.08020032882771835
2020,Campania,1569819,Sud,Costruzioni,Secondario,973.0,0.08672988232190068,0.061981667950254137
2020,Campania,1569819,Sud,Estrazione di minerali da cave e miniere,Primario,3.0,0.00026740970911171843,0.00019110483437899528
2020,Campania,1569819,Sud,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,1050.0,0.09359339818910145,0.06688669203264835
2020,Campania,1569819,Sud,"Fornitura di energia elettrica, gas, vapore e aria condizionata",Secondario,25.0,0.0022284142425976535,0.0015925402864916272
2020,Campania,1569819,Sud,Istruzione,Terziario,36.0,0.0032089165093406214,0.0022932580125479434
2020,Campania,1569819,Sud,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,1055.0,0.09403908103762097,0.06720520008994667
2020,Campania,1569819,Sud,Non determinato,Terziario,4602.0,0.41020649377737606,0.29315481593737874
2020,Campania,1569819,Sud,Organizzazioni ed organismi extraterritoriali,Terziario,3.0,0.00026740970911171843,0.00019110483437899528
2020,Campania,1569819,Sud,Sanita' e assistenza sociale,Terziario,7512.0,0.669593911615743,0.4785265052850042
2020,Campania,1569819,Sud,Servizi di informazione e comunicazione,Terziario,241.0,0.02148191329864138,0.015352088361779287
2020,Campania,1569819,Sud,Trasporto e magazzinaggio,Terziario,2061.0,0.18371047015975056,0.13128902121836977
2020,Emilia Romagna,1966238,NordEst,"Agricoltura, silvicoltura e pesca",Primario,175.0,0.015598899698183576,0.008900245036460488
2020,Emilia Romagna,1966238,NordEst,Altre attivita' di servizi,Terziario,589.0,0.05250143955560072,0.029955681865572733
2020,Emilia Romagna,1966238,NordEst,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,931.0,0.08298614639433662,0.047349303593969806
2020,Emilia Romagna,1966238,NordEst,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,412.0,0.03672426671800933,0.020953719742981266
2020,Emilia Romagna,1966238,NordEst,Attivita' dei servizi di alloggio e di ristorazione,Terziario,2316.0,0.2064402954342466,0.1177883857396714
2020,Emilia Romagna,1966238,NordEst,"Attivita' di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze",Terziario,3.0,0.00026740970911171843,0.00015257562919646553
2020,Emilia Romagna,1966238,NordEst,Attivita' finanziarie e assicurative,Terziario,273.0,0.024334283529166376,0.013884382256878363
2020,Emilia Romagna,1966238,NordEst,Attivita' immobiliari,Terziario,96.0,0.00855711069157499,0.004882420134286897
2020,Emilia Romagna,1966238,NordEst,Attivita' manifatturiere,Secondario,13106.0,1.1682238825393938,0.6665520654162924
2020,Emilia Romagna,1966238,NordEst,"Attivita' professionali, scientifiche e tecniche",Terziario,510.0,0.045459650548992134,0.02593785696339914
2020,Emilia Romagna,1966238,NordEst,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,4707.0,0.41956583359628624,0.23939116220925444
2020,Emilia Romagna,1966238,NordEst,Costruzioni,Secondario,4119.0,0.3671535306103894,0.20948633888674717
2020,Emilia Romagna,1966238,NordEst,Estrazione di minerali da cave e miniere,Primario,29.0,0.0025849605214132783,0.0014748977488991668
2020,Emilia Romagna,1966238,NordEst,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,732.0,0.0652479690232593,0.03722845352393759
2020,Emilia Romagna,1966238,NordEst,"Fornitura di energia elettrica, gas, vapore e aria condizionata",Secondario,63.0,0.005615603891346087,0.003204088213125776
2020,Emilia Romagna,1966238,NordEst,Istruzione,Terziario,320.0,0.028523702305249966,0.016274733780956323
2020,Emilia Romagna,1966238,NordEst,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,3081.0,0.2746297712577348,0.1566951711847701
2020,Emilia Romagna,1966238,NordEst,Non determinato,Terziario,16997.0,1.5150542752572926,0.8644426564841082
2020,Emilia Romagna,1966238,NordEst,Sanita' e assistenza sociale,Terziario,16106.0,1.4356335916511123,0.819127694612758
2020,Emilia Romagna,1966238,NordEst,Servizi di informazione e comunicazione,Terziario,339.0,0.03021729712962418,0.017241046099200606
2020,Emilia Romagna,1966238,NordEst,Trasporto e magazzinaggio,Terziario,5607.0,0.49978874632980175,0.2851638509681941
2020,Friuli Venezia Giulia,,NordEst,"Agricoltura, silvicoltura e pesca",Primario,32.0,0.0028523702305249966,0.0
2020,Friuli Venezia Giulia,,NordEst,Altre attivita' di servizi,Terziario,113.0,0.010072432376541395,0.0
2020,Friuli Venezia Giulia,,NordEst,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,284.0,0.02531478579590934,0.0
2020,Friuli Venezia Giulia,,NordEst,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,102.0,0.009091930109798425,0.0
2020,Friuli Venezia Giulia,,NordEst,Attivita' dei servizi di alloggio e di ristorazione,Terziario,478.0,0.04260728031846714,0.0
2020,Friuli Venezia Giulia,,NordEst,Attivita' finanziarie e assicurative,Terziario,63.0,0.005615603891346087,0.0
2020,Friuli Venezia Giulia,,NordEst,Attivita' immobiliari,Terziario,21.0,0.001871867963782029,0.0
2020,Friuli Venezia Giulia,,NordEst,Attivita' manifatturiere,Secondario,3003.0,0.2676771188208302,0.0
2020,Friuli Venezia Giulia,,NordEst,"Attivita' professionali, scientifiche e tecniche",Terziario,77.0,0.006863515867200773,0.0
2020,Friuli Venezia Giulia,,NordEst,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,842.0,0.07505299169068898,0.0
2020,Friuli Venezia Giulia,,NordEst,Costruzioni,Secondario,995.0,0.08869088685538662,0.0
2020,Friuli Venezia Giulia,,NordEst,Estrazione di minerali da cave e miniere,Primario,11.0,0.0009805022667429676,0.0
2020,Friuli Venezia Giulia,,NordEst,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,163.0,0.014529260861736703,0.0
2020,Friuli Venezia Giulia,,NordEst,"Fornitura di energia elettrica, gas, vapore e aria condizionata",Secondario,10.0,0.0008913656970390614,0.0
2020,Friuli Venezia Giulia,,NordEst,Istruzione,Terziario,172.0,0.015331489989071858,0.0
2020,Friuli Venezia Giulia,,NordEst,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,673.0,0.05998891141072883,0.0
2020,Friuli Venezia Giulia,,NordEst,Non determinato,Terziario,3719.0,0.3314989027288269,0.0
2020,Friuli Venezia Giulia,,NordEst,Organizzazioni ed organismi extraterritoriali,Terziario,12.0,0.0010696388364468737,0.0
2020,Friuli Venezia Giulia,,NordEst,Sanita' e assistenza sociale,Terziario,4061.0,0.3619836095675628,0.0
2020,Friuli Venezia Giulia,,NordEst,Servizi di informazione e comunicazione,Terziario,84.0,0.007487471855128116,0.0
2020,Friuli Venezia Giulia,,NordEst,Trasporto e magazzinaggio,Terziario,790.0,0.07041789006608586,0.0
2020,Friuli-Venezia Giulia,506216,,,,,0.0,0.0
